Date,Open,High,Low,Close,Voulume
2021. 8. 10 오후 4:00:00,14887.75,14894.61,14754.48,14788.09,
2021. 8. 11 오후 4:00:00,14834.38,14842.5,14692.41,14765.14,
2021. 8. 12 오후 4:00:00,14751.36,14824.31,14698.94,14816.26,
2021. 8. 13 오후 4:00:00,14825.07,14850.61,14797.22,14822.9,
2021. 8. 16 오후 4:00:00,14771.53,14794.68,14610.02,14793.76,
2021. 8. 17 오후 4:00:00,14670.56,14716.95,14550.88,14656.18,
2021. 8. 18 오후 4:00:00,14636.24,14697.25,14516.3,14525.91,
2021. 8. 19 오후 4:00:00,14423.16,14610.76,14423.16,14541.79,
2021. 8. 20 오후 4:00:00,14571.53,14722.16,14571.53,14714.66,
2021. 8. 23 오후 4:00:00,14776.98,14963.47,14776.98,14942.65,
2021. 8. 24 오후 4:00:00,14978.14,15034.89,14965.54,15019.8,
2021. 8. 25 오후 4:00:00,15039.03,15059.43,15011.58,15041.86,
2021. 8. 26 오후 4:00:00,15025.17,15059.63,14939.56,14945.81,
2021. 8. 27 오후 4:00:00,14969.77,15144.48,14966.52,15129.5,
2021. 8. 30 오후 4:00:00,15165.94,15288.08,15165.12,15265.89,
2021. 8. 31 오후 4:00:00,15262.88,15278.96,15202.67,15259.24,
2021. 9. 1 오후 4:00:00,15308.98,15379.5,15302.11,15309.38,
2021. 9. 2 오후 4:00:00,15309.38,15380.07,15285.35,15331.18,
2021. 9. 3 오후 4:00:00,15331.18,15375.56,15283.67,15363.52,
2021. 9. 7 오후 4:00:00,15375.98,15403.44,15343.28,15374.33,
2021. 9. 8 오후 4:00:00,15360.35,15360.35,15206.61,15286.64,
2021. 9. 9 오후 4:00:00,15296.06,15352.38,15245.18,15248.25,
2021. 9. 10 오후 4:00:00,15332.92,15349.47,15111.31,15115.49,
2021. 9. 13 오후 4:00:00,15211.43,15215.44,15030.85,15105.58,
2021. 9. 14 오후 4:00:00,15168.45,15181.19,15008.3,15037.76,
2021. 9. 15 오후 4:00:00,15071.34,15174.38,14984.68,15161.53,
2021. 9. 16 오후 4:00:00,15120.09,15205.5,15047.14,15181.92,
2021. 9. 17 오후 4:00:00,15163.36,15166.56,14998.73,15043.97,
2021. 9. 20 오후 4:00:00,14758.14,14841.82,14530.07,14713.9,
2021. 9. 21 오후 4:00:00,14803.36,14847.03,14696.47,14746.4,
2021. 9. 22 오후 4:00:00,14800.59,14950.12,14767.02,14896.85,
2021. 9. 23 오후 4:00:00,14960,15085.44,14932.51,15052.24,
2021. 9. 24 오후 4:00:00,14961.62,15067.56,14946.57,15047.7,
2021. 9. 27 오후 4:00:00,14954.18,15003.16,14864.96,14969.97,
2021. 9. 28 오후 4:00:00,14787.21,14817.74,14539.88,14546.68,
2021. 9. 29 오후 4:00:00,14614.88,14676.62,14493.67,14512.44,
2021. 9. 30 오후 4:00:00,14582.6,14632.36,14444.3,14448.58,
2021. 10. 1 오후 4:00:00,14494.93,14606.82,14324.01,14566.7,
2021. 10. 4 오후 4:00:00,14493.12,14499.74,14181.69,14255.49,
2021. 10. 5 오후 4:00:00,14312.86,14508.65,14299.78,14433.83,
2021. 10. 6 오후 4:00:00,14289.45,14509.55,14259.07,14501.91,
2021. 10. 7 오후 4:00:00,14631.8,14755.72,14615.14,14654.02,
2021. 10. 8 오후 4:00:00,14694.72,14699.91,14569.68,14579.54,
2021. 10. 11 오후 4:00:00,14540.08,14665.99,14482.62,14486.2,
2021. 10. 12 오후 4:00:00,14539.09,14552.71,14441.6,14465.93,
2021. 10. 13 오후 4:00:00,14537.17,14589.28,14471.88,14571.64,
2021. 10. 14 오후 4:00:00,14717.5,14827.56,14699.53,14823.43,
2021. 10. 15 오후 4:00:00,14891.24,14904.98,14847.97,14897.34,
2021. 10. 18 오후 4:00:00,14839.74,15026.68,14833.28,15021.81,
2021. 10. 19 오후 4:00:00,15073.13,15137.85,15049.73,15129.09,
2021. 10. 20 오후 4:00:00,15160,15178.39,15071.15,15121.68,
2021. 10. 21 오후 4:00:00,15104.8,15222.26,15094.14,15215.7,
2021. 10. 22 오후 4:00:00,15158.07,15193.01,15021.02,15090.2,
2021. 10. 25 오후 4:00:00,15142.92,15259.63,15070.75,15226.71,
2021. 10. 26 오후 4:00:00,15317.5,15384,15198.23,15235.72,
2021. 10. 27 오후 4:00:00,15276,15364.54,15235.84,15235.84,
2021. 10. 28 오후 4:00:00,15304.74,15452.3,15290.31,15448.12,
2021. 10. 29 오후 4:00:00,15323.29,15504.12,15323.29,15498.39,
2021. 11. 1 오후 4:00:00,15541.26,15598.95,15470.82,15595.92,
2021. 11. 2 오후 4:00:00,15583.99,15656.6,15569.27,15649.6,
2021. 11. 3 오후 4:00:00,15658.52,15821.58,15616.44,15811.58,
2021. 11. 4 오후 4:00:00,15849.74,15966.09,15827.66,15940.31,
2021. 11. 5 오후 4:00:00,16003.56,16053.39,15900.78,15971.59,
2021. 11. 8 오후 4:00:00,15995.72,16038.23,15961.81,15982.36,
2021. 11. 9 오후 4:00:00,16024.13,16035.21,15836.68,15886.54,
2021. 11. 10 오후 4:00:00,15753.84,15867.24,15543.68,15622.71,
2021. 11. 11 오후 4:00:00,15752.08,15768.03,15695.77,15704.28,
2021. 11. 12 오후 4:00:00,15752.62,15874.58,15705.38,15860.96,
2021. 11. 15 오후 4:00:00,15894.82,15918.45,15778.31,15853.85,
2021. 11. 16 오후 4:00:00,15840.32,15989.61,15825,15973.86,
2021. 11. 17 오후 4:00:00,15973.62,15998.57,15909.39,15921.57,
2021. 11. 18 오후 4:00:00,15973.4,16010.88,15848.83,15993.71,
2021. 11. 19 오후 4:00:00,16042.16,16121.12,16017.23,16057.44,
2021. 11. 22 오후 4:00:00,16120.92,16212.23,15851.04,15854.76,
2021. 11. 23 오후 4:00:00,15809.5,15895.86,15601.46,15775.14,
2021. 11. 24 오후 4:00:00,15677.88,15848.56,15591.36,15845.23,
2021. 11. 26 오후 1:00:00,15664.38,15731.54,15456.09,15491.66,
2021. 11. 29 오후 4:00:00,15719.42,15833.11,15644.62,15782.83,
2021. 11. 30 오후 4:00:00,15716.5,15828.2,15451.39,15537.69,
2021. 12. 1 오후 4:00:00,15752.27,15816.82,15243.93,15254.05,
2021. 12. 2 오후 4:00:00,15181.82,15444.54,15150.12,15381.32,
2021. 12. 3 오후 4:00:00,15428.71,15470.36,14931.06,15085.47,
2021. 12. 6 오후 4:00:00,15117.63,15281.99,14931.61,15225.15,
2021. 12. 7 오후 4:00:00,15510.91,15720.09,15507.66,15686.92,
2021. 12. 8 오후 4:00:00,15690.65,15792.64,15618.88,15786.99,
2021. 12. 9 오후 4:00:00,15720.54,15796.05,15511.12,15517.37,
2021. 12. 10 오후 4:00:00,15629.59,15677.6,15477.85,15630.6,
2021. 12. 13 오후 4:00:00,15621.27,15637.06,15408.25,15413.28,
2021. 12. 14 오후 4:00:00,15215.96,15317.55,15097.35,15237.64,
2021. 12. 15 오후 4:00:00,15230.71,15575.76,15055.23,15565.58,
2021. 12. 16 오후 4:00:00,15629.08,15633.19,15119.49,15180.44,
2021. 12. 17 오후 4:00:00,15036.77,15288.78,14960.37,15169.68,
2021. 12. 20 오후 4:00:00,14933,15007.3,14860.04,14980.94,
2021. 12. 21 오후 4:00:00,15140.43,15349.06,15015.03,15341.09,
2021. 12. 22 오후 4:00:00,15319.16,15525.97,15303.06,15521.89,
2021. 12. 23 오후 4:00:00,15544.79,15697.98,15528.91,15653.37,
2021. 12. 27 오후 4:00:00,15696.83,15871.4,15696.83,15871.26,
2021. 12. 28 오후 4:00:00,15895.2,15901.47,15757.07,15781.72,
2021. 12. 29 오후 4:00:00,15794.92,15821.81,15679.85,15766.22,
2021. 12. 30 오후 4:00:00,15758.98,15868.09,15729.16,15741.56,
2021. 12. 31 오후 4:00:00,15722.91,15777.43,15643.94,15644.97,
2022. 1. 3 오후 4:00:00,15732.5,15832.8,15644.09,15832.8,
2022. 1. 4 오후 4:00:00,15852.14,15852.14,15512.41,15622.72,
2022. 1. 5 오후 4:00:00,15547.16,15586.3,15095.18,15100.17,
2022. 1. 6 오후 4:00:00,15024.15,15198.45,14914.87,15080.87,
2022. 1. 7 오후 4:00:00,15095.72,15171.02,14877.63,14935.9,
2022. 1. 10 오후 4:00:00,14751.78,14953.86,14530.23,14942.83,
2022. 1. 11 오후 4:00:00,14919.26,15158.71,14837.64,15153.45,
2022. 1. 12 오후 4:00:00,15263.1,15319.03,15117.29,15188.39,
2022. 1. 13 오후 4:00:00,15245.04,15259.71,14782.24,14806.81,
2022. 1. 14 오후 4:00:00,14708.02,14897.68,14689.43,14893.75,
2022. 1. 18 오후 4:00:00,14681.83,14740.54,14482.94,14506.9,
2022. 1. 19 오후 4:00:00,14582.22,14658.89,14331.65,14340.26,
2022. 1. 20 오후 4:00:00,14462.85,14642.03,14140.78,14154.02,
2022. 1. 21 오후 4:00:00,14046.22,14171.72,13764.24,13768.92,
2022. 1. 24 오후 4:00:00,13481.5,13876.61,13094.65,13855.13,
2022. 1. 25 오후 4:00:00,13610.87,13781.62,13414.14,13539.3,
2022. 1. 26 오후 4:00:00,13871.77,14002.65,13392.19,13542.12,
2022. 1. 27 오후 4:00:00,13710.99,13765.91,13322.66,13352.78,
2022. 1. 28 오후 4:00:00,13436.71,13771.91,13236.56,13770.57,
2022. 1. 31 오후 4:00:00,13812.19,14242.9,13767.71,14239.88,
2022. 2. 1 오후 4:00:00,14277.43,14358.69,14070.77,14346,
2022. 2. 2 오후 4:00:00,14494.47,14504.82,14264.65,14417.55,
2022. 2. 3 오후 4:00:00,14045.83,14207.89,13851.75,13878.82,
2022. 2. 4 오후 4:00:00,13958.48,14222.76,13850.39,14098.01,
2022. 2. 7 오후 4:00:00,14118.79,14236.31,13974.1,14015.67,
2022. 2. 8 오후 4:00:00,13984.43,14226.48,13934.78,14194.46,
2022. 2. 9 오후 4:00:00,14368.16,14490.72,14330.87,14490.37,
2022. 2. 10 오후 4:00:00,14228.68,14509.56,14118.2,14185.64,
2022. 2. 11 오후 4:00:00,14213.62,14246.7,13733.16,13791.15,
2022. 2. 14 오후 4:00:00,13768.97,13921.71,13664.76,13790.92,
2022. 2. 15 오후 4:00:00,13997.18,14142.49,13976.29,14139.76,
2022. 2. 16 오후 4:00:00,14038.92,14163.73,13931.99,14124.1,
2022. 2. 17 오후 4:00:00,14004.19,14020.82,13704.7,13716.72,
2022. 2. 18 오후 4:00:00,13735.4,13762.4,13465.56,13548.07,
2022. 2. 22 오후 4:00:00,13424.36,13618.72,13249.65,13381.52,
2022. 2. 23 오후 4:00:00,13511.75,13533.78,13032.17,13037.49,
2022. 2. 24 오후 4:00:00,12587.88,13486.11,12587.88,13473.59,
2022. 2. 25 오후 4:00:00,13485.26,13696.86,13358.29,13694.62,
2022. 2. 28 오후 4:00:00,13570.83,13810.64,13549.9,13751.4,
2022. 3. 1 오후 4:00:00,13716.7,13777.04,13441.32,13532.46,
2022. 3. 2 오후 4:00:00,13597.53,13796.55,13493.91,13752.02,
2022. 3. 3 오후 4:00:00,13837.59,13837.59,13472.64,13537.94,
2022. 3. 4 오후 4:00:00,13455.23,13486.71,13224.98,13313.44,
2022. 3. 7 오후 4:00:00,13328.36,13353.28,12828.02,12830.96,
2022. 3. 8 오후 4:00:00,12800.04,13159.44,12670.08,12795.55,
2022. 3. 9 오후 4:00:00,13113.7,13301.16,13039.79,13255.55,
2022. 3. 10 오후 4:00:00,13098.35,13163.5,12946.28,13129.96,
2022. 3. 11 오후 4:00:00,13229.77,13239.35,12830.37,12843.81,
2022. 3. 14 오후 4:00:00,12795.12,12918.01,12555.35,12581.22,
2022. 3. 15 오후 4:00:00,12685.23,12973.88,12616.59,12948.62,
2022. 3. 16 오후 4:00:00,13119.37,13440.12,12992.2,13436.55,
2022. 3. 17 오후 4:00:00,13360.72,13620.8,13317.14,13614.78,
2022. 3. 18 오후 4:00:00,13564.63,13899.28,13528.06,13893.84,
2022. 3. 21 오후 4:00:00,13860.39,13945.81,13682.55,13838.46,
2022. 3. 22 오후 4:00:00,13866.43,14141.07,13857.29,14108.82,
2022. 3. 23 오후 4:00:00,13990.35,14152.14,13921.65,13922.6,
2022. 3. 24 오후 4:00:00,14001.32,14193.55,13897.2,14191.84,
2022. 3. 25 오후 4:00:00,14194.72,14218.76,14010.79,14169.3,
2022. 3. 28 오후 4:00:00,14177.21,14356,14101.34,14354.9,
2022. 3. 29 오후 4:00:00,14500.39,14646.9,14419.4,14619.64,
2022. 3. 30 오후 4:00:00,14558.59,14609.25,14383.45,14442.28,
2022. 3. 31 오후 4:00:00,14444.78,14456.74,14217.73,14220.52,
2022. 4. 1 오후 4:00:00,14269.53,14306.94,14131.81,14261.5,
2022. 4. 4 오후 4:00:00,14304.35,14534.38,14286.45,14532.55,
2022. 4. 5 오후 4:00:00,14490.26,14500.29,14169.12,14204.17,
2022. 4. 6 오후 4:00:00,14002.58,14032.84,13788.9,13888.82,
2022. 4. 7 오후 4:00:00,13861.49,13978.25,13689.23,13897.3,
2022. 4. 8 오후 4:00:00,13830.47,13866.06,13693.69,13711,
2022. 4. 11 오후 4:00:00,13547.29,13585.08,13401.39,13411.96,
2022. 4. 12 오후 4:00:00,13584.69,13685.95,13317.74,13371.57,
2022. 4. 13 오후 4:00:00,13373.12,13679.43,13353.66,13643.59,
2022. 4. 14 오후 4:00:00,13647.43,13662.93,13345.22,13351.08,
2022. 4. 18 오후 4:00:00,13319.39,13414.27,13222.03,13332.36,
2022. 4. 19 오후 4:00:00,13312.44,13643.97,13281.22,13619.66,
2022. 4. 20 오후 4:00:00,13665.38,13678.55,13426.13,13453.07,
2022. 4. 21 오후 4:00:00,13623.7,13710.7,13140.83,13174.65,
2022. 4. 22 오후 4:00:00,13168.8,13212.61,12828.02,12839.29,
2022. 4. 25 오후 4:00:00,12749.17,13011.45,12722.59,13004.85,
2022. 4. 26 오후 4:00:00,12918.04,12918.04,12490.74,12490.74,
2022. 4. 27 오후 4:00:00,12500.88,12703.79,12430.9,12488.93,
2022. 4. 28 오후 4:00:00,12712.86,12948.52,12487.86,12871.53,
2022. 4. 29 오후 4:00:00,12710.42,12861.83,12315.74,12334.64,
2022. 5. 2 오후 4:00:00,12331.69,12542.54,12202.41,12536.02,
2022. 5. 3 오후 4:00:00,12511.46,12645.83,12460.99,12563.76,
2022. 5. 4 오후 4:00:00,12574.73,12985.01,12367.02,12964.86,
2022. 5. 5 오후 4:00:00,12787.52,12787.52,12183.56,12317.69,
2022. 5. 6 오후 4:00:00,12246.83,12358.42,11990.15,12144.66,
2022. 5. 9 오후 4:00:00,11923.03,11990.61,11574.94,11623.25,
2022. 5. 10 오후 4:00:00,11900.34,11944.94,11566.28,11737.67,
2022. 5. 11 오후 4:00:00,11645.57,11844.51,11339.18,11364.24,
2022. 5. 12 오후 4:00:00,11199.25,11547.33,11108.76,11370.96,
2022. 5. 13 오후 4:00:00,11555.98,11856.71,11510.26,11805,
2022. 5. 16 오후 4:00:00,11727.14,11804.59,11627.53,11662.79,
2022. 5. 17 오후 4:00:00,11905.57,11988.43,11754.28,11984.52,
2022. 5. 18 오후 4:00:00,11790.68,11826.22,11381.69,11418.15,
2022. 5. 19 오후 4:00:00,11364.4,11562.82,11313.31,11388.5,
2022. 5. 20 오후 4:00:00,11542.67,11552.21,11035.69,11354.62,
2022. 5. 23 오후 4:00:00,11396.28,11552.07,11304.56,11535.28,
2022. 5. 24 오후 4:00:00,11326.44,11351.61,11092.48,11264.45,
2022. 5. 25 오후 4:00:00,11225.03,11511.9,11211.85,11434.74,
2022. 5. 26 오후 4:00:00,11409.84,11796.97,11406.16,11740.65,
2022. 5. 27 오후 4:00:00,11869.69,12131.66,11856.82,12131.13,
2022. 5. 31 오후 4:00:00,12137.54,12190.08,11942.5,12081.39,
2022. 6. 1 오후 4:00:00,12176.89,12237.94,11901.44,11994.46,
2022. 6. 2 오후 4:00:00,11945.57,12320.12,11901.45,12316.9,
2022. 6. 3 오후 4:00:00,12097.12,12167.44,11966.62,12012.73,
2022. 6. 6 오후 4:00:00,12200.33,12245.4,12004.2,12061.37,
2022. 6. 7 오후 4:00:00,11925.81,12194.86,11888.62,12175.23,
2022. 6. 8 오후 4:00:00,12147.28,12235.78,12052.7,12086.27,
2022. 6. 9 오후 4:00:00,12016.47,12115.07,11751.98,11754.23,
2022. 6. 10 오후 4:00:00,11543.88,11569.15,11328.27,11340.02,
2022. 6. 13 오후 4:00:00,10986.85,11071.48,10775.14,10809.23,
2022. 6. 14 오후 4:00:00,10897.43,10926.81,10733.04,10828.35,
2022. 6. 15 오후 4:00:00,10968.4,11244.26,10866.39,11099.16,
2022. 6. 16 오후 4:00:00,10806.02,10831.07,10565.14,10646.1,
2022. 6. 17 오후 4:00:00,10697.55,10884.71,10638.72,10798.35,
2022. 6. 21 오후 4:00:00,10974.05,11164.99,10974.05,11069.3,
2022. 6. 22 오후 4:00:00,10941.95,11216.77,10938.06,11053.08,
2022. 6. 23 오후 4:00:00,11137.68,11260.27,11046.29,11232.19,
2022. 6. 24 오후 4:00:00,11351.31,11613.23,11337.78,11607.62,
2022. 6. 27 오후 4:00:00,11661.02,11677.49,11487.07,11524.55,
2022. 6. 28 오후 4:00:00,11542.24,11635.86,11177.68,11181.54,
2022. 6. 29 오후 4:00:00,11160.22,11226.33,11072.19,11177.89,
2022. 6. 30 오후 4:00:00,11048.25,11160.92,10850.01,11028.74,
2022. 7. 1 오후 4:00:00,11006.83,11132.55,10922.71,11127.85,
2022. 7. 5 오후 4:00:00,10964.18,11323.9,10911.45,11322.24,
2022. 7. 6 오후 4:00:00,11337.9,11443.15,11250.32,11361.85,
2022. 7. 7 오후 4:00:00,11422.6,11644.47,11412.88,11621.35,
2022. 7. 8 오후 4:00:00,11503.61,11689.7,11479.77,11635.31,
2022. 7. 11 오후 4:00:00,11524.49,11541.1,11348.06,11372.6,
2022. 7. 12 오후 4:00:00,11420.89,11483.17,11207.08,11264.73,
2022. 7. 13 오후 4:00:00,11056.55,11325.67,11031.27,11247.58,
2022. 7. 14 오후 4:00:00,11151.21,11279.97,11005.93,11251.19,
2022. 7. 15 오후 4:00:00,11379.36,11454.69,11295.33,11452.42,
2022. 7. 18 오후 4:00:00,11561.64,11629.03,11322.84,11360.05,
2022. 7. 19 오후 4:00:00,11515,11721.22,11448.97,11713.15,
2022. 7. 20 오후 4:00:00,11726.09,11939.96,11703.36,11897.65,
2022. 7. 21 오후 4:00:00,11914.15,12060.59,11812.72,12059.61,
2022. 7. 22 오후 4:00:00,12025.37,12093.02,11767.19,11834.11,
2022. 7. 25 오후 4:00:00,11837.96,11855.11,11707.53,11782.67,
2022. 7. 26 오후 4:00:00,11701.53,11711.31,11533.37,11562.58,
2022. 7. 27 오후 4:00:00,11756.19,12081.73,11718.38,12032.42,
2022. 7. 28 오후 4:00:00,12036.48,12179.09,11886.67,12162.59,
2022. 7. 29 오후 4:00:00,12239.69,12426.26,12181.13,12390.69,
2022. 8. 1 오후 4:00:00,12317.96,12499.72,12271.98,12368.98,
2022. 8. 2 오후 4:00:00,12287.67,12503.34,12260.48,12348.76,
2022. 8. 3 오후 4:00:00,12433.87,12699.64,12425.21,12668.16,
2022. 8. 4 오후 4:00:00,12675.05,12736.19,12600.78,12720.58,
2022. 8. 5 오후 4:00:00,12538.81,12720.44,12525.77,12657.56,
2022. 8. 8 오후 4:00:00,12703.72,12855.16,12597.75,12644.46,
2022. 8. 9 오후 4:00:00,12557.49,12582.91,12438.86,12493.93,
2022. 8. 10 오후 4:00:00,12793.44,12861.44,12698.61,12854.81,
2022. 8. 11 오후 4:00:00,12944.82,13026.24,12760.09,12779.91,
2022. 8. 12 오후 4:00:00,12866.31,13047.19,12821.22,13047.19,
2022. 8. 15 오후 4:00:00,12996.63,13146.06,12993.78,13128.05,
2022. 8. 16 오후 4:00:00,13082.64,13181.09,12979.24,13102.55,
2022. 8. 17 오후 4:00:00,12968.63,13053.51,12863.01,12938.12,
2022. 8. 18 오후 4:00:00,12937.79,13002.66,12873.49,12965.34,
2022. 8. 19 오후 4:00:00,12832.27,12859.01,12674.87,12705.22,
2022. 8. 22 오후 4:00:00,12523.16,12538.55,12353.73,12381.57,
2022. 8. 23 오후 4:00:00,12380.37,12490.86,12352.03,12381.3,
2022. 8. 24 오후 4:00:00,12375.15,12504.33,12350.16,12431.53,
2022. 8. 25 오후 4:00:00,12506.37,12641.27,12471.98,12639.27,
2022. 8. 26 오후 4:00:00,12630.58,12655.84,12141.52,12141.71,
2022. 8. 29 오후 4:00:00,12021.05,12124.87,11981.42,12017.67,
2022. 8. 30 오후 4:00:00,12093.06,12101.85,11790.03,11883.14,
2022. 8. 31 오후 4:00:00,11972.56,12027.43,11814.17,11816.2,
2022. 9. 1 오후 4:00:00,11707.44,11798.37,11546.52,11785.13,
2022. 9. 2 오후 4:00:00,11899.14,11945.91,11573.51,11630.86,
2022. 9. 6 오후 4:00:00,11643.03,11679.43,11471.5,11544.91,
2022. 9. 7 오후 4:00:00,11559.38,11819.07,11555.09,11791.9,
2022. 9. 8 오후 4:00:00,11679.86,11896.73,11660.53,11862.13,
2022. 9. 9 오후 4:00:00,11958.61,12132.67,11958.61,12112.31,
2022. 9. 12 오후 4:00:00,12174.94,12270.19,12169.28,12266.41,
2022. 9. 13 오후 4:00:00,11908.81,11957.97,11604.43,11633.57,
2022. 9. 14 오후 4:00:00,11680.41,11746.83,11602.76,11719.68,
2022. 9. 15 오후 4:00:00,11633.24,11760.73,11497.11,11552.36,
2022. 9. 16 오후 4:00:00,11401.21,11460.43,11316.92,11448.4,
2022. 9. 19 오후 4:00:00,11338.57,11538.13,11337.83,11535.02,
2022. 9. 20 오후 4:00:00,11440.14,11520.99,11343.72,11425.05,
2022. 9. 21 오후 4:00:00,11466.21,11613.57,11219,11220.19,
2022. 9. 22 오후 4:00:00,11167.38,11203.77,11024.64,11066.81,
2022. 9. 23 오후 4:00:00,10952.69,10958.3,10732.72,10867.93,
2022. 9. 26 오후 4:00:00,10833.38,11024,10789.05,10802.92,
2022. 9. 27 오후 4:00:00,10955.29,11040.99,10741.02,10829.5,
2022. 9. 28 오후 4:00:00,10817.53,11101.5,10776.34,11051.64,
2022. 9. 29 오후 4:00:00,10894.44,10899.47,10623.23,10737.51,
2022. 9. 30 오후 4:00:00,10697.71,10883.04,10572.33,10575.62,
2022. 10. 3 오후 4:00:00,10659.01,10875.46,10577.89,10815.44,
2022. 10. 4 오후 4:00:00,11054.72,11189.96,11044.04,11176.41,
2022. 10. 5 오후 4:00:00,11022.67,11210.32,10910.76,11148.64,
2022. 10. 6 오후 4:00:00,11129.04,11230.44,11051.27,11073.31,
2022. 10. 7 오후 4:00:00,10877.28,10891.93,10608.52,10652.41,
2022. 10. 10 오후 4:00:00,10659.95,10669.93,10449.04,10542.1,
2022. 10. 11 오후 4:00:00,10484.37,10608.84,10351.98,10426.19,
2022. 10. 12 오후 4:00:00,10437,10494.53,10372.21,10417.1,
2022. 10. 13 오후 4:00:00,10131.82,10697.71,10088.83,10649.15,
2022. 10. 14 오후 4:00:00,10742.81,10766.69,10308.81,10321.39,
2022. 10. 17 오후 4:00:00,10575.65,10696.59,10569.69,10675.8,
2022. 10. 18 오후 4:00:00,10963.99,10972.97,10670.12,10772.4,
2022. 10. 19 오후 4:00:00,10689.31,10808.04,10592.88,10680.51,
2022. 10. 20 오후 4:00:00,10657.41,10837.3,10574.55,10614.84,
2022. 10. 21 오후 4:00:00,10576.04,10875.72,10542.43,10859.72,
2022. 10. 24 오후 4:00:00,10867.07,10983.52,10713.33,10952.61,
2022. 10. 25 오후 4:00:00,10996.97,11210.38,10996.97,11199.12,
2022. 10. 26 오후 4:00:00,10969.02,11205.84,10948.38,10970.99,
2022. 10. 27 오후 4:00:00,10971.95,10998.73,10780.5,10792.68,
2022. 10. 28 오후 4:00:00,10766.2,11117.04,10766.2,11102.45,
2022. 10. 31 오후 4:00:00,11028.43,11047.94,10914.01,10988.15,
2022. 11. 1 오후 4:00:00,11154.74,11156.35,10881.19,10890.85,
2022. 11. 2 오후 4:00:00,10885.01,10993.24,10522.9,10524.8,
2022. 11. 3 오후 4:00:00,10399.45,10486.01,10319.54,10342.94,
2022. 11. 4 오후 4:00:00,10548.14,10553.63,10262.93,10475.25,
2022. 11. 7 오후 4:00:00,10475.25,10587.96,10428.91,10564.52,
2022. 11. 8 오후 4:00:00,10611.53,10745.64,10472.73,10616.2,
2022. 11. 9 오후 4:00:00,10528.45,10564.97,10344.01,10353.17,
2022. 11. 10 오후 4:00:00,10869.17,11119.12,10779.95,11114.15,
2022. 11. 11 오후 4:00:00,11124.75,11352.43,11069.83,11323.33,
2022. 11. 14 오후 4:00:00,11233.9,11350.13,11167.17,11196.22,
2022. 11. 15 오후 4:00:00,11474.82,11492.62,11241.15,11358.41,
2022. 11. 16 오후 4:00:00,11260.1,11286.1,11162.92,11183.66,
2022. 11. 17 오후 4:00:00,11008.67,11198.84,11006.21,11144.96,
2022. 11. 18 오후 4:00:00,11257.01,11259.44,11059.16,11146.06,
2022. 11. 21 오후 4:00:00,11091.01,11128.78,10999.75,11024.51,
2022. 11. 22 오후 4:00:00,11058.56,11179.87,10975.66,11174.41,
2022. 11. 23 오후 4:00:00,11174.61,11310.82,11174.61,11285.32,
2022. 11. 25 오후 1:05:00,11231,11261.57,11206.38,11226.36,
2022. 11. 28 오후 4:00:00,11147.57,11217.75,11020.69,11049.5,
2022. 11. 29 오후 4:00:00,11060.02,11086.02,10944.37,10983.78,
2022. 11. 30 오후 4:00:00,10995.2,11468.47,10966.53,11468,
2022. 12. 1 오후 4:00:00,11475.17,11546.77,11378.75,11482.45,
2022. 12. 2 오후 4:00:00,11308.38,11492.32,11296.72,11461.5,
2022. 12. 5 오후 4:00:00,11380.99,11425.51,11193.03,11239.94,
2022. 12. 6 오후 4:00:00,11228.42,11241.42,10956.2,11014.89,
2022. 12. 7 오후 4:00:00,10963.95,11039.81,10910.62,10958.55,
2022. 12. 8 오후 4:00:00,11011.33,11119.16,10939.47,11082,
2022. 12. 9 오후 4:00:00,11082,11138.7,10999.26,11004.62,
2022. 12. 12 오후 4:00:00,11015.48,11144.67,10984.82,11143.74,
2022. 12. 13 오후 4:00:00,11542.84,11571.64,11160.54,11256.81,
2022. 12. 14 오후 4:00:00,11248.09,11352.09,11065.24,11170.89,
2022. 12. 15 오후 4:00:00,11012.62,11029.57,10775.61,10810.53,
2022. 12. 16 오후 4:00:00,10767.64,10833.24,10642.1,10705.41,
2022. 12. 19 오후 4:00:00,10707.44,10713.97,10497.55,10546.03,
2022. 12. 20 오후 4:00:00,10490.89,10609.47,10446.82,10547.11,
2022. 12. 21 오후 4:00:00,10592,10753.57,10569.2,10709.37,
2022. 12. 22 오후 4:00:00,10586.46,10599.34,10313.32,10476.12,
2022. 12. 23 오후 4:00:00,10437.75,10514.76,10361.82,10497.86,
2022. 12. 27 오후 4:00:00,10462.19,10472.32,10340.73,10353.23,
2022. 12. 28 오후 4:00:00,10339.2,10414.82,10207.47,10213.29,
2022. 12. 29 오후 4:00:00,10321.46,10502.08,10301.06,10478.09,
2022. 12. 30 오후 4:00:00,10368.37,10468.31,10324.7,10466.48,
2023. 1. 3 오후 4:00:00,10562.06,10613.06,10309.16,10386.99,
2023. 1. 4 오후 4:00:00,10467.82,10515.22,10337.64,10458.76,
2023. 1. 5 오후 4:00:00,10390.31,10393.22,10295.25,10305.24,
2023. 1. 6 오후 4:00:00,10363.96,10604.14,10265.04,10569.29,
2023. 1. 9 오후 4:00:00,10662.11,10807.26,10619.12,10635.65,
2023. 1. 10 오후 4:00:00,10607.72,10743.67,10589.6,10742.63,
2023. 1. 11 오후 4:00:00,10794.99,10932.44,10762.73,10931.67,
